Matrix of values from data file Obj_mmNew_340A.POU
  ZMin:   1.0600E+03    RMin:   0.0000E+00
  ZMax:   1.0900E+03    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|          Bz        Br
=============================================================================
   1063.900  1.0000E+00     8.3514E-04  8.0007E-04 -2.3949E-04
   1063.960  1.0000E+00     8.6467E-04  8.2810E-04 -2.4881E-04
   1064.020  1.0000E+00     8.9507E-04  8.5703E-04 -2.5817E-04
   1064.080  1.0000E+00     9.2641E-04  8.8693E-04 -2.6758E-04
   1064.140  1.0000E+00     9.5913E-04  9.1801E-04 -2.7782E-04
   1064.200  1.0000E+00     9.9313E-04  9.5036E-04 -2.8833E-04
   1064.260  1.0000E+00     1.0284E-03  9.8393E-04 -2.9900E-04
   1064.320  1.0000E+00     1.0646E-03  1.0184E-03 -3.1020E-04
   1064.380  1.0000E+00     1.1027E-03  1.0546E-03 -3.2216E-04
   1064.440  1.0000E+00     1.1422E-03  1.0922E-03 -3.3424E-04
   1064.500  1.0000E+00     1.1824E-03  1.1305E-03 -3.4648E-04
   1064.560  1.0000E+00     1.2252E-03  1.1711E-03 -3.5999E-04
   1064.620  1.0000E+00     1.2692E-03  1.2130E-03 -3.7355E-04
   1064.680  1.0000E+00     1.3145E-03  1.2562E-03 -3.8723E-04
   1064.740  1.0000E+00     1.3619E-03  1.3012E-03 -4.0213E-04
   1064.800  1.0000E+00     1.4111E-03  1.3479E-03 -4.1737E-04
   1064.860  1.0000E+00     1.4621E-03  1.3965E-03 -4.3285E-04
   1064.920  1.0000E+00     1.5146E-03  1.4465E-03 -4.4909E-04
   1064.980  1.0000E+00     1.5697E-03  1.4988E-03 -4.6635E-04
   1065.040  1.0000E+00     1.6269E-03  1.5533E-03 -4.8375E-04
   1065.100  1.0000E+00     1.6850E-03  1.6087E-03 -5.0140E-04
   1065.160  1.0000E+00     1.7470E-03  1.6675E-03 -5.2091E-04
   1065.220  1.0000E+00     1.8108E-03  1.7283E-03 -5.4058E-04
   1065.280  1.0000E+00     1.8763E-03  1.7907E-03 -5.6040E-04
   1065.340  1.0000E+00     1.9450E-03  1.8559E-03 -5.8193E-04
   1065.400  1.0000E+00     2.0164E-03  1.9238E-03 -6.0409E-04
   1065.460  1.0000E+00     2.0903E-03  1.9942E-03 -6.2637E-04
   1065.520  1.0000E+00     2.1663E-03  2.0666E-03 -6.4975E-04
   1065.580  1.0000E+00     2.2463E-03  2.1426E-03 -6.7460E-04
   1065.640  1.0000E+00     2.3289E-03  2.2213E-03 -6.9956E-04
   1065.700  1.0000E+00     2.4129E-03  2.3014E-03 -7.2490E-04
   1065.760  1.0000E+00     2.5027E-03  2.3867E-03 -7.5303E-04
   1065.820  1.0000E+00     2.5948E-03  2.4744E-03 -7.8124E-04
   1065.880  1.0000E+00     2.6896E-03  2.5648E-03 -8.0973E-04
   1065.940  1.0000E+00     2.7889E-03  2.6591E-03 -8.4065E-04
   1066.000  1.0000E+00     2.8921E-03  2.7573E-03 -8.7243E-04
   1066.060  1.0000E+00     2.9988E-03  2.8592E-03 -9.0432E-04
   1066.120  1.0000E+00     3.1087E-03  2.9639E-03 -9.3778E-04
   1066.180  1.0000E+00     3.2242E-03  3.0738E-03 -9.7333E-04
   1066.240  1.0000E+00     3.3435E-03  3.1876E-03 -1.0091E-03
   1066.300  1.0000E+00     3.4649E-03  3.3035E-03 -1.0452E-03
   1066.360  1.0000E+00     3.5945E-03  3.4268E-03 -1.0853E-03
   1066.420  1.0000E+00     3.7275E-03  3.5535E-03 -1.1254E-03
   1066.480  1.0000E+00     3.8643E-03  3.6842E-03 -1.1658E-03
   1066.540  1.0000E+00     4.0074E-03  3.8205E-03 -1.2096E-03
   1066.600  1.0000E+00     4.1558E-03  3.9619E-03 -1.2544E-03
   1066.660  1.0000E+00     4.3092E-03  4.1086E-03 -1.2995E-03
   1066.720  1.0000E+00     4.4676E-03  4.2596E-03 -1.3471E-03
   1066.780  1.0000E+00     4.6335E-03  4.4177E-03 -1.3975E-03
   1066.840  1.0000E+00     4.8049E-03  4.5816E-03 -1.4480E-03
   1066.900  1.0000E+00     4.9800E-03  4.7490E-03 -1.4992E-03
   1066.960  1.0000E+00     5.1654E-03  4.9256E-03 -1.5554E-03
   1067.020  1.0000E+00     5.3561E-03  5.1079E-03 -1.6115E-03
   1067.080  1.0000E+00     5.5525E-03  5.2961E-03 -1.6677E-03
   1067.140  1.0000E+00     5.7571E-03  5.4915E-03 -1.7286E-03
   1067.200  1.0000E+00     5.9693E-03  5.6944E-03 -1.7909E-03
   1067.260  1.0000E+00     6.1888E-03  5.9047E-03 -1.8535E-03
   1067.320  1.0000E+00     6.4152E-03  6.1213E-03 -1.9194E-03
   1067.380  1.0000E+00     6.6519E-03  6.3475E-03 -1.9893E-03
   1067.440  1.0000E+00     6.8964E-03  6.5819E-03 -2.0588E-03
   1067.500  1.0000E+00     7.1459E-03  6.8214E-03 -2.1292E-03
   1067.560  1.0000E+00     7.4095E-03  7.0734E-03 -2.2061E-03
   1067.620  1.0000E+00     7.6805E-03  7.3334E-03 -2.2827E-03
   1067.680  1.0000E+00     7.9592E-03  7.6016E-03 -2.3592E-03
   1067.740  1.0000E+00     8.2493E-03  7.8796E-03 -2.4419E-03
   1067.800  1.0000E+00     8.5495E-03  8.1678E-03 -2.5262E-03
   1067.860  1.0000E+00     8.8604E-03  8.4671E-03 -2.6105E-03
   1067.920  1.0000E+00     9.1793E-03  8.7738E-03 -2.6983E-03
   1067.980  1.0000E+00     9.5121E-03  9.0933E-03 -2.7913E-03
   1068.040  1.0000E+00     9.8569E-03  9.4257E-03 -2.8835E-03
   1068.100  1.0000E+00     1.0207E-02  9.7633E-03 -2.9761E-03
   1068.160  1.0000E+00     1.0576E-02  1.0119E-02 -3.0772E-03
   1068.220  1.0000E+00     1.0956E-02  1.0485E-02 -3.1779E-03
   1068.280  1.0000E+00     1.1345E-02  1.0861E-02 -3.2776E-03
   1068.340  1.0000E+00     1.1750E-02  1.1252E-02 -3.3844E-03
   1068.400  1.0000E+00     1.2168E-02  1.1655E-02 -3.4936E-03
   1068.460  1.0000E+00     1.2598E-02  1.2073E-02 -3.6002E-03
   1068.520  1.0000E+00     1.3040E-02  1.2500E-02 -3.7108E-03
   1068.580  1.0000E+00     1.3498E-02  1.2944E-02 -3.8269E-03
   1068.640  1.0000E+00     1.3972E-02  1.3405E-02 -3.9410E-03
   1068.700  1.0000E+00     1.4452E-02  1.3871E-02 -4.0554E-03
   1068.760  1.0000E+00     1.4957E-02  1.4361E-02 -4.1796E-03
   1068.820  1.0000E+00     1.5474E-02  1.4864E-02 -4.3017E-03
   1068.880  1.0000E+00     1.6002E-02  1.5379E-02 -4.4220E-03
   1068.940  1.0000E+00     1.6549E-02  1.5911E-02 -4.5491E-03
   1069.000  1.0000E+00     1.7111E-02  1.6459E-02 -4.6782E-03
   1069.060  1.0000E+00     1.7690E-02  1.7026E-02 -4.8011E-03
   1069.120  1.0000E+00     1.8281E-02  1.7605E-02 -4.9278E-03
   1069.180  1.0000E+00     1.8893E-02  1.8203E-02 -5.0595E-03
   1069.240  1.0000E+00     1.9522E-02  1.8820E-02 -5.1862E-03
   1069.300  1.0000E+00     2.0159E-02  1.9446E-02 -5.3114E-03
   1069.360  1.0000E+00     2.0822E-02  2.0097E-02 -5.4455E-03
   1069.420  1.0000E+00     2.1498E-02  2.0762E-02 -5.5753E-03
   1069.480  1.0000E+00     2.2187E-02  2.1442E-02 -5.6999E-03
   1069.540  1.0000E+00     2.2895E-02  2.2140E-02 -5.8291E-03
   1069.600  1.0000E+00     2.3617E-02  2.2853E-02 -5.9587E-03
   1069.660  1.0000E+00     2.4356E-02  2.3586E-02 -6.0779E-03
   1069.720  1.0000E+00     2.5110E-02  2.4332E-02 -6.1990E-03
   1069.780  1.0000E+00     2.5878E-02  2.5094E-02 -6.3221E-03
   1069.840  1.0000E+00     2.6665E-02  2.5876E-02 -6.4354E-03
   1069.900  1.0000E+00     2.7460E-02  2.6669E-02 -6.5454E-03
   1069.960  1.0000E+00     2.8275E-02  2.7481E-02 -6.6572E-03
   1070.020  1.0000E+00     2.9103E-02  2.8306E-02 -6.7620E-03
   1070.080  1.0000E+00     2.9941E-02  2.9145E-02 -6.8579E-03
   1070.140  1.0000E+00     3.0794E-02  2.9998E-02 -6.9527E-03
   1070.200  1.0000E+00     3.1655E-02  3.0861E-02 -7.0457E-03
   1070.260  1.0000E+00     3.2531E-02  3.1741E-02 -7.1241E-03
   1070.320  1.0000E+00     3.3416E-02  3.2632E-02 -7.1992E-03
   1070.380  1.0000E+00     3.4307E-02  3.3528E-02 -7.2717E-03
   1070.440  1.0000E+00     3.5213E-02  3.4441E-02 -7.3300E-03
   1070.500  1.0000E+00     3.6125E-02  3.5363E-02 -7.3824E-03
   1070.560  1.0000E+00     3.7037E-02  3.6286E-02 -7.4250E-03
   1070.620  1.0000E+00     3.7958E-02  3.7217E-02 -7.4603E-03
   1070.680  1.0000E+00     3.8883E-02  3.8156E-02 -7.4842E-03
   1070.740  1.0000E+00     3.9807E-02  3.9094E-02 -7.4981E-03
   1070.800  1.0000E+00     4.0731E-02  4.0033E-02 -7.5078E-03
   1070.860  1.0000E+00     4.1661E-02  4.0980E-02 -7.5019E-03
   1070.920  1.0000E+00     4.2587E-02  4.1924E-02 -7.4881E-03
   1070.980  1.0000E+00     4.3506E-02  4.2861E-02 -7.4644E-03
   1071.040  1.0000E+00     4.4428E-02  4.3802E-02 -7.4285E-03
   1071.100  1.0000E+00     4.5347E-02  4.4742E-02 -7.3857E-03
   1071.160  1.0000E+00     4.6247E-02  4.5663E-02 -7.3240E-03
   1071.220  1.0000E+00     4.7145E-02  4.6583E-02 -7.2575E-03
   1071.280  1.0000E+00     4.8037E-02  4.7497E-02 -7.1816E-03
   1071.340  1.0000E+00     4.8912E-02  4.8396E-02 -7.0886E-03
   1071.400  1.0000E+00     4.9774E-02  4.9281E-02 -6.9904E-03
   1071.460  1.0000E+00     5.0626E-02  5.0157E-02 -6.8821E-03
   1071.520  1.0000E+00     5.1465E-02  5.1018E-02 -6.7634E-03
   1071.580  1.0000E+00     5.2279E-02  5.1857E-02 -6.6311E-03
   1071.640  1.0000E+00     5.3081E-02  5.2682E-02 -6.4951E-03
   1071.700  1.0000E+00     5.3872E-02  5.3496E-02 -6.3552E-03
   1071.760  1.0000E+00     5.4628E-02  5.4276E-02 -6.1944E-03
   1071.820  1.0000E+00     5.5371E-02  5.5041E-02 -6.0328E-03
   1071.880  1.0000E+00     5.6094E-02  5.5786E-02 -5.8705E-03
   1071.940  1.0000E+00     5.6791E-02  5.6505E-02 -5.6908E-03
   1072.000  1.0000E+00     5.7467E-02  5.7202E-02 -5.5060E-03
   1072.060  1.0000E+00     5.8116E-02  5.7872E-02 -5.3230E-03
   1072.120  1.0000E+00     5.8747E-02  5.8522E-02 -5.1318E-03
   1072.180  1.0000E+00     5.9349E-02  5.9144E-02 -4.9277E-03
   1072.240  1.0000E+00     5.9922E-02  5.9735E-02 -4.7305E-03
   1072.300  1.0000E+00     6.0481E-02  6.0311E-02 -4.5335E-03
   1072.360  1.0000E+00     6.1002E-02  6.0849E-02 -4.3205E-03
   1072.420  1.0000E+00     6.1499E-02  6.1362E-02 -4.1124E-03
   1072.480  1.0000E+00     6.1974E-02  6.1850E-02 -3.9100E-03
   1072.540  1.0000E+00     6.2420E-02  6.2310E-02 -3.6964E-03
   1072.600  1.0000E+00     6.2841E-02  6.2744E-02 -3.4796E-03
   1072.660  1.0000E+00     6.3231E-02  6.3146E-02 -3.2745E-03
   1072.720  1.0000E+00     6.3602E-02  6.3528E-02 -3.0650E-03
   1072.780  1.0000E+00     6.3946E-02  6.3883E-02 -2.8473E-03
   1072.840  1.0000E+00     6.4257E-02  6.4203E-02 -2.6414E-03
   1072.900  1.0000E+00     6.4554E-02  6.4508E-02 -2.4388E-03
   1072.960  1.0000E+00     6.4818E-02  6.4779E-02 -2.2270E-03
   1073.020  1.0000E+00     6.5057E-02  6.5025E-02 -2.0219E-03
   1073.080  1.0000E+00     6.5274E-02  6.5249E-02 -1.8256E-03
   1073.140  1.0000E+00     6.5469E-02  6.5448E-02 -1.6234E-03
   1073.200  1.0000E+00     6.5639E-02  6.5624E-02 -1.4204E-03
   1073.260  1.0000E+00     6.5783E-02  6.5771E-02 -1.2311E-03
   1073.320  1.0000E+00     6.5910E-02  6.5902E-02 -1.0391E-03
   1073.380  1.0000E+00     6.6015E-02  6.6009E-02 -8.4345E-04
   1073.440  1.0000E+00     6.6091E-02  6.6088E-02 -6.5751E-04
   1073.500  1.0000E+00     6.6156E-02  6.6154E-02 -4.7444E-04
   1073.560  1.0000E+00     6.6194E-02  6.6193E-02 -2.8606E-04
   1073.620  1.0000E+00     6.6211E-02  6.6211E-02 -1.0178E-04
   1073.680  1.0000E+00     6.6211E-02  6.6211E-02  7.6144E-05
   1073.740  1.0000E+00     6.6193E-02  6.6193E-02  2.5914E-04
   1073.800  1.0000E+00     6.6155E-02  6.6154E-02  4.4374E-04
   1073.860  1.0000E+00     6.6097E-02  6.6094E-02  6.2135E-04
   1073.920  1.0000E+00     6.6025E-02  6.6020E-02  8.0321E-04
   1073.980  1.0000E+00     6.5932E-02  6.5925E-02  9.8990E-04
   1074.040  1.0000E+00     6.5819E-02  6.5809E-02  1.1755E-03
   1074.100  1.0000E+00     6.5697E-02  6.5683E-02  1.3618E-03
   1074.160  1.0000E+00     6.5548E-02  6.5529E-02  1.5594E-03
   1074.220  1.0000E+00     6.5383E-02  6.5359E-02  1.7600E-03
   1074.280  1.0000E+00     6.5205E-02  6.5175E-02  1.9629E-03
   1074.340  1.0000E+00     6.5008E-02  6.4971E-02  2.1814E-03
   1074.400  1.0000E+00     6.4789E-02  6.4744E-02  2.4062E-03
   1074.460  1.0000E+00     6.4555E-02  6.4501E-02  2.6428E-03
   1074.520  1.0000E+00     6.4309E-02  6.4244E-02  2.8932E-03
   1074.580  1.0000E+00     6.4029E-02  6.3951E-02  3.1599E-03
   1074.640  1.0000E+00     6.3735E-02  6.3642E-02  3.4475E-03
   1074.700  1.0000E+00     6.3436E-02  6.3326E-02  3.7458E-03
   1074.760  1.0000E+00     6.3085E-02  6.2953E-02  4.0849E-03
   1074.820  1.0000E+00     6.2716E-02  6.2559E-02  4.4426E-03
   1074.880  1.0000E+00     6.2333E-02  6.2146E-02  4.8221E-03
   1074.940  1.0000E+00     6.1915E-02  6.1692E-02  5.2592E-03
   1075.000  1.0000E+00     6.1447E-02  6.1181E-02  5.7148E-03
   1075.060  1.0000E+00     6.0959E-02  6.0641E-02  6.2218E-03
   1075.120  1.0000E+00     6.0440E-02  6.0059E-02  6.7795E-03
   1075.180  1.0000E+00     5.9837E-02  5.9378E-02  7.3951E-03
   1075.240  1.0000E+00     5.9174E-02  5.8624E-02  8.0482E-03
   1075.300  1.0000E+00     5.8490E-02  5.7833E-02  8.7367E-03
   1075.360  1.0000E+00     5.7657E-02  5.6860E-02  9.5546E-03
   1075.420  1.0000E+00     5.6729E-02  5.5776E-02  1.0357E-02
   1075.480  1.0000E+00     5.5720E-02  5.4589E-02  1.1170E-02
   1075.540  1.0000E+00     5.4555E-02  5.3198E-02  1.2090E-02
   1075.600  1.0000E+00     5.3291E-02  5.1677E-02  1.3016E-02
   1075.660  1.0000E+00     5.1788E-02  4.9906E-02  1.3834E-02
   1075.720  1.0000E+00     5.0164E-02  4.7975E-02  1.4657E-02
   1075.780  1.0000E+00     4.8448E-02  4.5895E-02  1.5520E-02
   1075.840  1.0000E+00     4.6465E-02  4.3563E-02  1.6163E-02
   1075.900  1.0000E+00     4.4353E-02  4.1086E-02  1.6705E-02
   1075.960  1.0000E+00     4.2168E-02  3.8527E-02  1.7141E-02
   1076.020  1.0000E+00     3.9886E-02  3.5865E-02  1.7453E-02
   1076.080  1.0000E+00     3.7449E-02  3.3079E-02  1.7557E-02
   1076.140  1.0000E+00     3.5009E-02  3.0373E-02  1.7411E-02
   1076.200  1.0000E+00     3.2617E-02  2.7701E-02  1.7220E-02
   1076.260  1.0000E+00     3.0183E-02  2.5075E-02  1.6799E-02
   1076.320  1.0000E+00     2.7825E-02  2.2589E-02  1.6246E-02
   1076.380  1.0000E+00     2.5541E-02  2.0294E-02  1.5509E-02
   1076.440  1.0000E+00     2.3393E-02  1.8141E-02  1.4769E-02
   1076.500  1.0000E+00     2.1354E-02  1.6124E-02  1.4001E-02
   1076.560  1.0000E+00     1.9422E-02  1.4400E-02  1.3034E-02
   1076.620  1.0000E+00     1.7631E-02  1.2807E-02  1.2117E-02
   1076.680  1.0000E+00     1.6025E-02  1.1403E-02  1.1258E-02
   1076.740  1.0000E+00     1.4520E-02  1.0161E-02  1.0372E-02
   1076.800  1.0000E+00     1.3094E-02  9.0482E-03  9.4644E-03
   1076.860  1.0000E+00     1.1904E-02  8.1285E-03  8.6964E-03
   1076.920  1.0000E+00     1.0772E-02  7.2733E-03  7.9460E-03
   1076.980  1.0000E+00     9.7137E-03  6.5166E-03  7.2035E-03
   1077.040  1.0000E+00     8.8154E-03  5.8990E-03  6.5508E-03
   1077.100  1.0000E+00     7.9781E-03  5.3248E-03  5.9411E-03
   1077.160  1.0000E+00     7.2140E-03  4.8114E-03  5.3751E-03
   1077.220  1.0000E+00     6.5309E-03  4.3780E-03  4.8463E-03
   1077.280  1.0000E+00     5.9278E-03  3.9970E-03  4.3776E-03
   1077.340  1.0000E+00     5.3748E-03  3.6489E-03  3.9464E-03
   1077.400  1.0000E+00     4.8636E-03  3.3449E-03  3.5308E-03
   1077.460  1.0000E+00     4.4410E-03  3.0955E-03  3.1843E-03
   1077.520  1.0000E+00     4.0474E-03  2.8679E-03  2.8559E-03
   1077.580  1.0000E+00     3.6846E-03  2.6580E-03  2.5517E-03
   1077.640  1.0000E+00     3.3882E-03  2.4999E-03  2.2869E-03
   1077.700  1.0000E+00     3.1170E-03  2.3560E-03  2.0408E-03
   1077.760  1.0000E+00     2.8751E-03  2.2190E-03  1.8281E-03
   1077.820  1.0000E+00     2.6674E-03  2.1111E-03  1.6304E-03
   1077.880  1.0000E+00     2.4901E-03  2.0186E-03  1.4580E-03
   1077.940  1.0000E+00     2.3312E-03  1.9300E-03  1.3075E-03
   1078.000  1.0000E+00     2.1900E-03  1.8539E-03  1.1659E-03
   1078.060  1.0000E+00     2.0754E-03  1.7902E-03  1.0500E-03
   1078.120  1.0000E+00     1.9706E-03  1.7306E-03  9.4260E-04
   1078.180  1.0000E+00     1.8741E-03  1.6711E-03  8.4835E-04
   1078.240  1.0000E+00     1.7971E-03  1.6257E-03  7.6601E-04
   1078.300  1.0000E+00     1.7263E-03  1.5827E-03  6.8947E-04
   1078.360  1.0000E+00     1.6601E-03  1.5372E-03  6.2676E-04
   1078.420  1.0000E+00     1.6036E-03  1.4996E-03  5.6799E-04
   1078.480  1.0000E+00     1.5531E-03  1.4649E-03  5.1609E-04
   1078.540  1.0000E+00     1.5061E-03  1.4306E-03  4.7074E-04
   1078.600  1.0000E+00     1.4632E-03  1.3991E-03  4.2840E-04
   1078.660  1.0000E+00     1.4259E-03  1.3707E-03  3.9284E-04
   1078.720  1.0000E+00     1.3911E-03  1.3438E-03  3.5955E-04
   1078.780  1.0000E+00     1.3574E-03  1.3167E-03  3.2998E-04
   1078.840  1.0000E+00     1.3291E-03  1.2939E-03  3.0390E-04
   1078.900  1.0000E+00     1.3023E-03  1.2720E-03  2.7935E-04
   1078.960  1.0000E+00     1.2762E-03  1.2497E-03  2.5857E-04
   1079.020  1.0000E+00     1.2530E-03  1.2300E-03  2.3899E-04
   1079.080  1.0000E+00     1.2315E-03  1.2115E-03  2.2147E-04
   1079.140  1.0000E+00     1.2110E-03  1.1934E-03  2.0578E-04
   1079.200  1.0000E+00     1.1918E-03  1.1764E-03  1.9095E-04
   1079.260  1.0000E+00     1.1744E-03  1.1608E-03  1.7833E-04
   1079.320  1.0000E+00     1.1578E-03  1.1458E-03  1.6638E-04
   1079.380  1.0000E+00     1.1416E-03  1.1310E-03  1.5554E-04
   1079.440  1.0000E+00     1.1273E-03  1.1178E-03  1.4590E-04
   1079.500  1.0000E+00     1.1135E-03  1.1050E-03  1.3681E-04
   1079.560  1.0000E+00     1.1000E-03  1.0924E-03  1.2883E-04
   1079.620  1.0000E+00     1.0875E-03  1.0808E-03  1.2134E-04
   1079.680  1.0000E+00     1.0758E-03  1.0697E-03  1.1457E-04
   1079.740  1.0000E+00     1.0644E-03  1.0588E-03  1.0839E-04
   1079.800  1.0000E+00     1.0535E-03  1.0485E-03  1.0251E-04
   1079.860  1.0000E+00     1.0434E-03  1.0388E-03  9.7457E-05
   1079.920  1.0000E+00     1.0335E-03  1.0293E-03  9.2619E-05
   1079.980  1.0000E+00     1.0239E-03  1.0201E-03  8.8147E-05
   1080.040  1.0000E+00     1.0150E-03  1.0115E-03  8.4139E-05
   1080.100  1.0000E+00     1.0063E-03  1.0031E-03  8.0331E-05
   1080.160  1.0000E+00     9.9787E-04  9.9490E-04  7.6910E-05
   1080.220  1.0000E+00     9.8986E-04  9.8711E-04  7.3688E-05
   1080.280  1.0000E+00     9.8214E-04  9.7959E-04  7.0767E-05
   1080.340  1.0000E+00     9.7457E-04  9.7220E-04  6.8047E-05
   1080.400  1.0000E+00     9.6728E-04  9.6506E-04  6.5435E-05
   1080.460  1.0000E+00     9.6029E-04  9.5821E-04  6.3171E-05
   1080.520  1.0000E+00     9.5344E-04  9.5149E-04  6.0975E-05
   1080.580  1.0000E+00     9.4676E-04  9.4492E-04  5.8903E-05
   1080.640  1.0000E+00     9.4040E-04  9.3867E-04  5.7031E-05
   1080.700  1.0000E+00     9.3415E-04  9.3252E-04  5.5241E-05
   1080.760  1.0000E+00     9.2803E-04  9.2648E-04  5.3594E-05
   1080.820  1.0000E+00     9.2213E-04  9.2066E-04  5.2031E-05
   1080.880  1.0000E+00     9.1635E-04  9.1495E-04  5.0609E-05
   1080.940  1.0000E+00     9.1069E-04  9.0935E-04  4.9263E-05
   1081.000  1.0000E+00     9.0515E-04  9.0388E-04  4.7954E-05
   1081.060  1.0000E+00     8.9977E-04  8.9855E-04  4.6800E-05
   1081.120  1.0000E+00     8.9447E-04  8.9331E-04  4.5675E-05
   1081.180  1.0000E+00     8.8927E-04  8.8815E-04  4.4592E-05
   1081.240  1.0000E+00     8.8422E-04  8.8315E-04  4.3604E-05
   1081.300  1.0000E+00     8.7925E-04  8.7822E-04  4.2654E-05
   1081.360  1.0000E+00     8.7436E-04  8.7337E-04  4.1756E-05
   1081.420  1.0000E+00     8.6958E-04  8.6862E-04  4.0898E-05
   1081.480  1.0000E+00     8.6489E-04  8.6396E-04  4.0107E-05
   1081.540  1.0000E+00     8.6026E-04  8.5936E-04  3.9337E-05
   1081.600  1.0000E+00     8.5572E-04  8.5485E-04  3.8585E-05
   1081.660  1.0000E+00     8.5126E-04  8.5042E-04  3.7911E-05
   1081.720  1.0000E+00     8.4686E-04  8.4604E-04  3.7251E-05
   1081.780  1.0000E+00     8.4252E-04  8.4172E-04  3.6608E-05
   1081.840  1.0000E+00     8.3828E-04  8.3750E-04  3.6011E-05
   1081.900  1.0000E+00     8.3408E-04  8.3332E-04  3.5436E-05
   1081.960  1.0000E+00     8.2995E-04  8.2922E-04  3.4873E-05
   1082.020  1.0000E+00     8.2588E-04  8.2516E-04  3.4331E-05
   1082.080  1.0000E+00     8.2187E-04  8.2117E-04  3.3822E-05
   1082.140  1.0000E+00     8.1790E-04  8.1722E-04  3.3318E-05
   1082.200  1.0000E+00     8.1398E-04  8.1332E-04  3.2818E-05
   1082.260  1.0000E+00     8.1014E-04  8.0949E-04  3.2370E-05
   1082.320  1.0000E+00     8.0632E-04  8.0569E-04  3.1923E-05
   1082.380  1.0000E+00     8.0255E-04  8.0194E-04  3.1482E-05
   1082.440  1.0000E+00     7.9886E-04  7.9825E-04  3.1071E-05
   1082.500  1.0000E+00     7.9519E-04  7.9460E-04  3.0670E-05
   1082.560  1.0000E+00     7.9157E-04  7.9099E-04  3.0269E-05
   1082.620  1.0000E+00     7.8801E-04  7.8744E-04  2.9881E-05
   1082.680  1.0000E+00     7.8448E-04  7.8392E-04  2.9514E-05
   1082.740  1.0000E+00     7.8099E-04  7.8044E-04  2.9145E-05
   1082.800  1.0000E+00     7.7754E-04  7.7701E-04  2.8775E-05
   1082.860  1.0000E+00     7.7414E-04  7.7362E-04  2.8438E-05
   1082.920  1.0000E+00     7.7077E-04  7.7026E-04  2.8099E-05
   1082.980  1.0000E+00     7.6743E-04  7.6693E-04  2.7758E-05
   1083.040  1.0000E+00     7.6416E-04  7.6366E-04  2.7435E-05
   1083.100  1.0000E+00     7.6090E-04  7.6042E-04  2.7121E-05
   1083.160  1.0000E+00     7.5768E-04  7.5721E-04  2.6802E-05
   1083.220  1.0000E+00     7.5451E-04  7.5404E-04  2.6495E-05
   1083.280  1.0000E+00     7.5137E-04  7.5091E-04  2.6205E-05
   1083.340  1.0000E+00     7.4825E-04  7.4780E-04  2.5908E-05
   1083.400  1.0000E+00     7.4517E-04  7.4473E-04  2.5613E-05
   1083.460  1.0000E+00     7.4213E-04  7.4170E-04  2.5337E-05
   1083.520  1.0000E+00     7.3911E-04  7.3868E-04  2.5057E-05
   1083.580  1.0000E+00     7.3613E-04  7.3571E-04  2.4770E-05
   1083.640  1.0000E+00     7.3319E-04  7.3278E-04  2.4500E-05
   1083.700  1.0000E+00     7.3027E-04  7.2987E-04  2.4233E-05
   1083.760  1.0000E+00     7.2739E-04  7.2700E-04  2.3964E-05
   1083.820  1.0000E+00     7.2455E-04  7.2416E-04  2.3704E-05
   1083.880  1.0000E+00     7.2173E-04  7.2135E-04  2.3458E-05
   1083.940  1.0000E+00     7.1894E-04  7.1856E-04  2.3205E-05
   1084.000  1.0000E+00     7.1617E-04  7.1581E-04  2.2952E-05
   1084.060  1.0000E+00     7.1344E-04  7.1308E-04  2.2713E-05
   1084.120  1.0000E+00     7.1073E-04  7.1037E-04  2.2470E-05
   1084.180  1.0000E+00     7.0805E-04  7.0770E-04  2.2221E-05
   1084.240  1.0000E+00     7.0541E-04  7.0507E-04  2.1986E-05
   1084.300  1.0000E+00     7.0279E-04  7.0245E-04  2.1753E-05
   1084.360  1.0000E+00     7.0020E-04  6.9987E-04  2.1516E-05
   1084.420  1.0000E+00     6.9765E-04  6.9732E-04  2.1286E-05
   1084.480  1.0000E+00     6.9511E-04  6.9479E-04  2.1066E-05
   1084.540  1.0000E+00     6.9260E-04  6.9228E-04  2.0841E-05
   1084.600  1.0000E+00     6.9012E-04  6.8981E-04  2.0614E-05
   1084.660  1.0000E+00     6.8766E-04  6.8736E-04  2.0401E-05
   1084.720  1.0000E+00     6.8523E-04  6.8493E-04  2.0186E-05
   1084.780  1.0000E+00     6.8282E-04  6.8253E-04  1.9966E-05
   1084.840  1.0000E+00     6.8045E-04  6.8016E-04  1.9756E-05
   1084.900  1.0000E+00     6.7809E-04  6.7781E-04  1.9551E-05
   1084.960  1.0000E+00     6.7577E-04  6.7549E-04  1.9337E-05
   1085.020  1.0000E+00     6.7346E-04  6.7319E-04  1.9128E-05
   1085.080  1.0000E+00     6.7118E-04  6.7092E-04  1.8927E-05
   1085.140  1.0000E+00     6.6893E-04  6.6867E-04  1.8721E-05
   1085.200  1.0000E+00     6.6669E-04  6.6643E-04  1.8514E-05
   1085.260  1.0000E+00     6.6449E-04  6.6423E-04  1.8323E-05
   1085.320  1.0000E+00     6.6230E-04  6.6205E-04  1.8127E-05
   1085.380  1.0000E+00     6.6013E-04  6.5989E-04  1.7929E-05
   1085.440  1.0000E+00     6.5800E-04  6.5776E-04  1.7740E-05
   1085.500  1.0000E+00     6.5588E-04  6.5565E-04  1.7554E-05
