Matrix of values from data file Adj_mmNew_275A.POU
  ZMin:   3.5000E+02    RMin:   0.0000E+00
  ZMax:   3.9000E+02    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|         Bz         Br
=============================================================================
  3.8936E+02  5.0000E-01     1.1309E-04  1.1295E-04  5.6239E-06
  3.8944E+02  5.0000E-01     1.1132E-04  1.1118E-04  5.4794E-06
  3.8952E+02  5.0000E-01     1.0959E-04  1.0946E-04  5.3380E-06
  3.8960E+02  5.0000E-01     1.0790E-04  1.0778E-04  5.1973E-06
  3.8968E+02  5.0000E-01     1.0626E-04  1.0614E-04  5.0642E-06
  3.8976E+02  5.0000E-01     1.0466E-04  1.0455E-04  4.9345E-06
  3.8984E+02  5.0000E-01     1.0310E-04  1.0299E-04  4.8053E-06
  3.8992E+02  5.0000E-01     1.0159E-04  1.0148E-04  4.6801E-06
  3.9000E+02  5.0000E-01     1.0011E-04  1.0001E-04  4.5611E-06
  3.5000E+02  1.0000E+00     3.1637E-04  3.1438E-04 -3.5493E-05
  3.5008E+02  1.0000E+00     3.2210E-04  3.2005E-04 -3.6321E-05
  3.5016E+02  1.0000E+00     3.2797E-04  3.2585E-04 -3.7161E-05
  3.5024E+02  1.0000E+00     3.3397E-04  3.3180E-04 -3.8037E-05
  3.5032E+02  1.0000E+00     3.4011E-04  3.3788E-04 -3.8946E-05
  3.5040E+02  1.0000E+00     3.4640E-04  3.4410E-04 -3.9866E-05
  3.5048E+02  1.0000E+00     3.5284E-04  3.5047E-04 -4.0803E-05
  3.5056E+02  1.0000E+00     3.5944E-04  3.5700E-04 -4.1784E-05
  3.5064E+02  1.0000E+00     3.6618E-04  3.6368E-04 -4.2788E-05
  3.5072E+02  1.0000E+00     3.7309E-04  3.7051E-04 -4.3809E-05
  3.5080E+02  1.0000E+00     3.8018E-04  3.7752E-04 -4.4863E-05
  3.5088E+02  1.0000E+00     3.8743E-04  3.8469E-04 -4.5960E-05
  3.5096E+02  1.0000E+00     3.9484E-04  3.9203E-04 -4.7074E-05
  3.5104E+02  1.0000E+00     4.0244E-04  3.9955E-04 -4.8206E-05
  3.5112E+02  1.0000E+00     4.1024E-04  4.0726E-04 -4.9390E-05
  3.5120E+02  1.0000E+00     4.1822E-04  4.1514E-04 -5.0619E-05
  3.5128E+02  1.0000E+00     4.2640E-04  4.2324E-04 -5.1856E-05
  3.5136E+02  1.0000E+00     4.3477E-04  4.3152E-04 -5.3122E-05
  3.5144E+02  1.0000E+00     4.4337E-04  4.4001E-04 -5.4455E-05
  3.5152E+02  1.0000E+00     4.5217E-04  4.4871E-04 -5.5820E-05
  3.5160E+02  1.0000E+00     4.6118E-04  4.5762E-04 -5.7199E-05
  3.5168E+02  1.0000E+00     4.7043E-04  4.6677E-04 -5.8623E-05
  3.5176E+02  1.0000E+00     4.7992E-04  4.7614E-04 -6.0108E-05
  3.5184E+02  1.0000E+00     4.8963E-04  4.8573E-04 -6.1622E-05
  3.5192E+02  1.0000E+00     4.9959E-04  4.9558E-04 -6.3169E-05
  3.5200E+02  1.0000E+00     5.0982E-04  5.0569E-04 -6.4781E-05
  3.5208E+02  1.0000E+00     5.2029E-04  5.1603E-04 -6.6440E-05
  3.5216E+02  1.0000E+00     5.3103E-04  5.2664E-04 -6.8122E-05
  3.5224E+02  1.0000E+00     5.4204E-04  5.3752E-04 -6.9841E-05
  3.5232E+02  1.0000E+00     5.5334E-04  5.4868E-04 -7.1656E-05
  3.5240E+02  1.0000E+00     5.6492E-04  5.6012E-04 -7.3516E-05
  3.5248E+02  1.0000E+00     5.7681E-04  5.7186E-04 -7.5400E-05
  3.5256E+02  1.0000E+00     5.8901E-04  5.8391E-04 -7.7345E-05
  3.5264E+02  1.0000E+00     6.0152E-04  5.9627E-04 -7.9368E-05
  3.5272E+02  1.0000E+00     6.1436E-04  6.0893E-04 -8.1432E-05
  3.5280E+02  1.0000E+00     6.2752E-04  6.2193E-04 -8.3534E-05
  3.5288E+02  1.0000E+00     6.4105E-04  6.3529E-04 -8.5731E-05
  3.5296E+02  1.0000E+00     6.5492E-04  6.4898E-04 -8.7996E-05
  3.5304E+02  1.0000E+00     6.6915E-04  6.6303E-04 -9.0297E-05
  3.5312E+02  1.0000E+00     6.8376E-04  6.7745E-04 -9.2656E-05
  3.5320E+02  1.0000E+00     6.9877E-04  6.9226E-04 -9.5131E-05
  3.5328E+02  1.0000E+00     7.1415E-04  7.0744E-04 -9.7657E-05
  3.5336E+02  1.0000E+00     7.2996E-04  7.2304E-04 -1.0024E-04
  3.5344E+02  1.0000E+00     7.4620E-04  7.3907E-04 -1.0291E-04
  3.5352E+02  1.0000E+00     7.6287E-04  7.5551E-04 -1.0569E-04
  3.5360E+02  1.0000E+00     7.7996E-04  7.7237E-04 -1.0850E-04
  3.5368E+02  1.0000E+00     7.9751E-04  7.8969E-04 -1.1138E-04
  3.5376E+02  1.0000E+00     8.1556E-04  8.0750E-04 -1.1438E-04
  3.5384E+02  1.0000E+00     8.3406E-04  8.2575E-04 -1.1749E-04
  3.5392E+02  1.0000E+00     8.5308E-04  8.4451E-04 -1.2064E-04
  3.5400E+02  1.0000E+00     8.7261E-04  8.6377E-04 -1.2387E-04
  3.5408E+02  1.0000E+00     8.9269E-04  8.8357E-04 -1.2726E-04
  3.5416E+02  1.0000E+00     9.1328E-04  9.0387E-04 -1.3072E-04
  3.5424E+02  1.0000E+00     9.3445E-04  9.2476E-04 -1.3424E-04
  3.5432E+02  1.0000E+00     9.5621E-04  9.4621E-04 -1.3790E-04
  3.5440E+02  1.0000E+00     9.7854E-04  9.6823E-04 -1.4170E-04
  3.5448E+02  1.0000E+00     1.0015E-03  9.9086E-04 -1.4557E-04
  3.5456E+02  1.0000E+00     1.0251E-03  1.0141E-03 -1.4951E-04
  3.5464E+02  1.0000E+00     1.0493E-03  1.0380E-03 -1.5363E-04
  3.5472E+02  1.0000E+00     1.0742E-03  1.0625E-03 -1.5787E-04
  3.5480E+02  1.0000E+00     1.0998E-03  1.0877E-03 -1.6219E-04
  3.5488E+02  1.0000E+00     1.1260E-03  1.1136E-03 -1.6661E-04
  3.5496E+02  1.0000E+00     1.1530E-03  1.1402E-03 -1.7124E-04
  3.5504E+02  1.0000E+00     1.1808E-03  1.1676E-03 -1.7597E-04
  3.5512E+02  1.0000E+00     1.2093E-03  1.1957E-03 -1.8079E-04
  3.5520E+02  1.0000E+00     1.2386E-03  1.2246E-03 -1.8577E-04
  3.5528E+02  1.0000E+00     1.2687E-03  1.2542E-03 -1.9096E-04
  3.5536E+02  1.0000E+00     1.2996E-03  1.2847E-03 -1.9625E-04
  3.5544E+02  1.0000E+00     1.3314E-03  1.3161E-03 -2.0164E-04
  3.5552E+02  1.0000E+00     1.3642E-03  1.3483E-03 -2.0727E-04
  3.5560E+02  1.0000E+00     1.3977E-03  1.3814E-03 -2.1307E-04
  3.5568E+02  1.0000E+00     1.4323E-03  1.4154E-03 -2.1895E-04
  3.5576E+02  1.0000E+00     1.4678E-03  1.4504E-03 -2.2498E-04
  3.5584E+02  1.0000E+00     1.5043E-03  1.4864E-03 -2.3131E-04
  3.5592E+02  1.0000E+00     1.5418E-03  1.5233E-03 -2.3777E-04
  3.5600E+02  1.0000E+00     1.5803E-03  1.5613E-03 -2.4432E-04
  3.5608E+02  1.0000E+00     1.6199E-03  1.6004E-03 -2.5109E-04
  3.5616E+02  1.0000E+00     1.6607E-03  1.6405E-03 -2.5814E-04
  3.5624E+02  1.0000E+00     1.7025E-03  1.6817E-03 -2.6536E-04
  3.5632E+02  1.0000E+00     1.7455E-03  1.7240E-03 -2.7268E-04
  3.5640E+02  1.0000E+00     1.7897E-03  1.7677E-03 -2.8031E-04
  3.5648E+02  1.0000E+00     1.8352E-03  1.8125E-03 -2.8819E-04
  3.5656E+02  1.0000E+00     1.8819E-03  1.8585E-03 -2.9614E-04
  3.5664E+02  1.0000E+00     1.9299E-03  1.9058E-03 -3.0429E-04
  3.5672E+02  1.0000E+00     1.9794E-03  1.9545E-03 -3.1288E-04
  3.5680E+02  1.0000E+00     2.0301E-03  2.0044E-03 -3.2162E-04
  3.5688E+02  1.0000E+00     2.0822E-03  2.0558E-03 -3.3047E-04
  3.5696E+02  1.0000E+00     2.1359E-03  2.1087E-03 -3.3964E-04
  3.5704E+02  1.0000E+00     2.1910E-03  2.1630E-03 -3.4919E-04
  3.5712E+02  1.0000E+00     2.2477E-03  2.2188E-03 -3.5888E-04
  3.5720E+02  1.0000E+00     2.3058E-03  2.2762E-03 -3.6873E-04
  3.5728E+02  1.0000E+00     2.3657E-03  2.3352E-03 -3.7902E-04
  3.5736E+02  1.0000E+00     2.4272E-03  2.3957E-03 -3.8962E-04
  3.5744E+02  1.0000E+00     2.4904E-03  2.4580E-03 -4.0033E-04
  3.5752E+02  1.0000E+00     2.5553E-03  2.5220E-03 -4.1129E-04
  3.5760E+02  1.0000E+00     2.6222E-03  2.5878E-03 -4.2278E-04
  3.5768E+02  1.0000E+00     2.6907E-03  2.6554E-03 -4.3449E-04
  3.5776E+02  1.0000E+00     2.7612E-03  2.7248E-03 -4.4638E-04
  3.5784E+02  1.0000E+00     2.8337E-03  2.7963E-03 -4.5869E-04
  3.5792E+02  1.0000E+00     2.9081E-03  2.8697E-03 -4.7143E-04
  3.5800E+02  1.0000E+00     2.9846E-03  2.9450E-03 -4.8434E-04
  3.5808E+02  1.0000E+00     3.0631E-03  3.0225E-03 -4.9749E-04
  3.5816E+02  1.0000E+00     3.1440E-03  3.1021E-03 -5.1121E-04
  3.5824E+02  1.0000E+00     3.2269E-03  3.1838E-03 -5.2532E-04
  3.5832E+02  1.0000E+00     3.3122E-03  3.2679E-03 -5.3956E-04
  3.5840E+02  1.0000E+00     3.3997E-03  3.3542E-03 -5.5413E-04
  3.5848E+02  1.0000E+00     3.4897E-03  3.4430E-03 -5.6938E-04
  3.5856E+02  1.0000E+00     3.5820E-03  3.5340E-03 -5.8491E-04
  3.5864E+02  1.0000E+00     3.6769E-03  3.6275E-03 -6.0064E-04
  3.5872E+02  1.0000E+00     3.7745E-03  3.7238E-03 -6.1693E-04
  3.5880E+02  1.0000E+00     3.8747E-03  3.8225E-03 -6.3379E-04
  3.5888E+02  1.0000E+00     3.9775E-03  3.9239E-03 -6.5084E-04
  3.5896E+02  1.0000E+00     4.0831E-03  4.0281E-03 -6.6813E-04
  3.5904E+02  1.0000E+00     4.1916E-03  4.1351E-03 -6.8615E-04
  3.5912E+02  1.0000E+00     4.3029E-03  4.2448E-03 -7.0473E-04
  3.5920E+02  1.0000E+00     4.4173E-03  4.3577E-03 -7.2347E-04
  3.5928E+02  1.0000E+00     4.5347E-03  4.4735E-03 -7.4256E-04
  3.5936E+02  1.0000E+00     4.6553E-03  4.5925E-03 -7.6250E-04
  3.5944E+02  1.0000E+00     4.7791E-03  4.7146E-03 -7.8281E-04
  3.5952E+02  1.0000E+00     4.9062E-03  4.8400E-03 -8.0330E-04
  3.5960E+02  1.0000E+00     5.0366E-03  4.9687E-03 -8.2443E-04
  3.5968E+02  1.0000E+00     5.1705E-03  5.1008E-03 -8.4634E-04
  3.5976E+02  1.0000E+00     5.3078E-03  5.2363E-03 -8.6855E-04
  3.5984E+02  1.0000E+00     5.4488E-03  5.3754E-03 -8.9106E-04
  3.5992E+02  1.0000E+00     5.5937E-03  5.5184E-03 -9.1441E-04
  3.6000E+02  1.0000E+00     5.7420E-03  5.6648E-03 -9.3833E-04
  3.6008E+02  1.0000E+00     5.8943E-03  5.8152E-03 -9.6242E-04
  3.6016E+02  1.0000E+00     6.0506E-03  5.9695E-03 -9.8698E-04
  3.6024E+02  1.0000E+00     6.2109E-03  6.1278E-03 -1.0126E-03
  3.6032E+02  1.0000E+00     6.3751E-03  6.2899E-03 -1.0386E-03
  3.6040E+02  1.0000E+00     6.5437E-03  6.4564E-03 -1.0648E-03
  3.6048E+02  1.0000E+00     6.7166E-03  6.6273E-03 -1.0917E-03
  3.6056E+02  1.0000E+00     6.8940E-03  6.8025E-03 -1.1196E-03
  3.6064E+02  1.0000E+00     7.0758E-03  6.9821E-03 -1.1475E-03
  3.6072E+02  1.0000E+00     7.2621E-03  7.1662E-03 -1.1759E-03
  3.6080E+02  1.0000E+00     7.4533E-03  7.3552E-03 -1.2053E-03
  3.6088E+02  1.0000E+00     7.6490E-03  7.5486E-03 -1.2353E-03
  3.6096E+02  1.0000E+00     7.8496E-03  7.7469E-03 -1.2655E-03
  3.6104E+02  1.0000E+00     8.0551E-03  7.9502E-03 -1.2962E-03
  3.6112E+02  1.0000E+00     8.2659E-03  8.1585E-03 -1.3278E-03
  3.6120E+02  1.0000E+00     8.4815E-03  8.3718E-03 -1.3598E-03
  3.6128E+02  1.0000E+00     8.7023E-03  8.5903E-03 -1.3920E-03
  3.6136E+02  1.0000E+00     8.9286E-03  8.8142E-03 -1.4249E-03
  3.6144E+02  1.0000E+00     9.1603E-03  9.0434E-03 -1.4587E-03
  3.6152E+02  1.0000E+00     9.3971E-03  9.2778E-03 -1.4926E-03
  3.6160E+02  1.0000E+00     9.6394E-03  9.5178E-03 -1.5267E-03
  3.6168E+02  1.0000E+00     9.8879E-03  9.7638E-03 -1.5619E-03
  3.6176E+02  1.0000E+00     1.0142E-02  1.0015E-02 -1.5976E-03
  3.6184E+02  1.0000E+00     1.0401E-02  1.0272E-02 -1.6330E-03
  3.6192E+02  1.0000E+00     1.0667E-02  1.0535E-02 -1.6688E-03
  3.6200E+02  1.0000E+00     1.0938E-02  1.0804E-02 -1.7057E-03
  3.6208E+02  1.0000E+00     1.1215E-02  1.1079E-02 -1.7427E-03
  3.6216E+02  1.0000E+00     1.1499E-02  1.1360E-02 -1.7794E-03
  3.6224E+02  1.0000E+00     1.1788E-02  1.1647E-02 -1.8167E-03
  3.6232E+02  1.0000E+00     1.2084E-02  1.1941E-02 -1.8547E-03
  3.6240E+02  1.0000E+00     1.2385E-02  1.2240E-02 -1.8923E-03
  3.6248E+02  1.0000E+00     1.2693E-02  1.2545E-02 -1.9296E-03
  3.6256E+02  1.0000E+00     1.3007E-02  1.2857E-02 -1.9677E-03
  3.6264E+02  1.0000E+00     1.3327E-02  1.3175E-02 -2.0061E-03
  3.6272E+02  1.0000E+00     1.3653E-02  1.3500E-02 -2.0435E-03
  3.6280E+02  1.0000E+00     1.3986E-02  1.3830E-02 -2.0808E-03
  3.6288E+02  1.0000E+00     1.4325E-02  1.4167E-02 -2.1188E-03
  3.6296E+02  1.0000E+00     1.4670E-02  1.4510E-02 -2.1563E-03
  3.6304E+02  1.0000E+00     1.5020E-02  1.4860E-02 -2.1925E-03
  3.6312E+02  1.0000E+00     1.5377E-02  1.5215E-02 -2.2287E-03
  3.6320E+02  1.0000E+00     1.5740E-02  1.5576E-02 -2.2650E-03
  3.6328E+02  1.0000E+00     1.6109E-02  1.5944E-02 -2.2999E-03
  3.6336E+02  1.0000E+00     1.6483E-02  1.6317E-02 -2.3340E-03
  3.6344E+02  1.0000E+00     1.6864E-02  1.6697E-02 -2.3679E-03
  3.6352E+02  1.0000E+00     1.7249E-02  1.7081E-02 -2.4010E-03
  3.6360E+02  1.0000E+00     1.7640E-02  1.7472E-02 -2.4321E-03
  3.6368E+02  1.0000E+00     1.8036E-02  1.7867E-02 -2.4623E-03
  3.6376E+02  1.0000E+00     1.8437E-02  1.8268E-02 -2.4917E-03
  3.6384E+02  1.0000E+00     1.8842E-02  1.8673E-02 -2.5195E-03
  3.6392E+02  1.0000E+00     1.9253E-02  1.9084E-02 -2.5451E-03
  3.6400E+02  1.0000E+00     1.9667E-02  1.9499E-02 -2.5694E-03
  3.6408E+02  1.0000E+00     2.0086E-02  1.9918E-02 -2.5924E-03
  3.6416E+02  1.0000E+00     2.0508E-02  2.0341E-02 -2.6129E-03
  3.6424E+02  1.0000E+00     2.0933E-02  2.0767E-02 -2.6311E-03
  3.6432E+02  1.0000E+00     2.1361E-02  2.1197E-02 -2.6473E-03
  3.6440E+02  1.0000E+00     2.1793E-02  2.1629E-02 -2.6614E-03
  3.6448E+02  1.0000E+00     2.2225E-02  2.2064E-02 -2.6721E-03
  3.6456E+02  1.0000E+00     2.2660E-02  2.2501E-02 -2.6807E-03
  3.6464E+02  1.0000E+00     2.3097E-02  2.2940E-02 -2.6864E-03
  3.6472E+02  1.0000E+00     2.3534E-02  2.3380E-02 -2.6890E-03
  3.6480E+02  1.0000E+00     2.3972E-02  2.3820E-02 -2.6886E-03
  3.6488E+02  1.0000E+00     2.4409E-02  2.4261E-02 -2.6849E-03
  3.6496E+02  1.0000E+00     2.4846E-02  2.4701E-02 -2.6776E-03
  3.6504E+02  1.0000E+00     2.5281E-02  2.5140E-02 -2.6667E-03
  3.6512E+02  1.0000E+00     2.5714E-02  2.5577E-02 -2.6524E-03
  3.6520E+02  1.0000E+00     2.6145E-02  2.6012E-02 -2.6338E-03
  3.6528E+02  1.0000E+00     2.6573E-02  2.6444E-02 -2.6116E-03
  3.6536E+02  1.0000E+00     2.6997E-02  2.6873E-02 -2.5854E-03
  3.6544E+02  1.0000E+00     2.7416E-02  2.7297E-02 -2.5554E-03
  3.6552E+02  1.0000E+00     2.7830E-02  2.7716E-02 -2.5204E-03
  3.6560E+02  1.0000E+00     2.8239E-02  2.8130E-02 -2.4816E-03
  3.6568E+02  1.0000E+00     2.8641E-02  2.8537E-02 -2.4389E-03
  3.6576E+02  1.0000E+00     2.9035E-02  2.8937E-02 -2.3915E-03
  3.6584E+02  1.0000E+00     2.9422E-02  2.9329E-02 -2.3391E-03
  3.6592E+02  1.0000E+00     2.9800E-02  2.9712E-02 -2.2829E-03
  3.6600E+02  1.0000E+00     3.0169E-02  3.0087E-02 -2.2229E-03
  3.6608E+02  1.0000E+00     3.0527E-02  3.0450E-02 -2.1573E-03
  3.6616E+02  1.0000E+00     3.0875E-02  3.0804E-02 -2.0872E-03
  3.6624E+02  1.0000E+00     3.1210E-02  3.1145E-02 -2.0138E-03
  3.6632E+02  1.0000E+00     3.1534E-02  3.1474E-02 -1.9364E-03
  3.6640E+02  1.0000E+00     3.1844E-02  3.1790E-02 -1.8531E-03
  3.6648E+02  1.0000E+00     3.2141E-02  3.2092E-02 -1.7666E-03
  3.6656E+02  1.0000E+00     3.2423E-02  3.2380E-02 -1.6773E-03
  3.6664E+02  1.0000E+00     3.2690E-02  3.2652E-02 -1.5833E-03
  3.6672E+02  1.0000E+00     3.2942E-02  3.2908E-02 -1.4846E-03
  3.6680E+02  1.0000E+00     3.3177E-02  3.3148E-02 -1.3837E-03
  3.6688E+02  1.0000E+00     3.3396E-02  3.3371E-02 -1.2805E-03
  3.6696E+02  1.0000E+00     3.3596E-02  3.3576E-02 -1.1722E-03
  3.6704E+02  1.0000E+00     3.3780E-02  3.3764E-02 -1.0608E-03
  3.6712E+02  1.0000E+00     3.3945E-02  3.3932E-02 -9.4903E-04
  3.6720E+02  1.0000E+00     3.4091E-02  3.4081E-02 -8.3489E-04
  3.6728E+02  1.0000E+00     3.4218E-02  3.4210E-02 -7.1626E-04
  3.6736E+02  1.0000E+00     3.4326E-02  3.4321E-02 -5.9680E-04
  3.6744E+02  1.0000E+00     3.4415E-02  3.4411E-02 -4.7770E-04
  3.6752E+02  1.0000E+00     3.4482E-02  3.4481E-02 -3.5595E-04
  3.6760E+02  1.0000E+00     3.4531E-02  3.4530E-02 -2.3195E-04
  3.6768E+02  1.0000E+00     3.4559E-02  3.4559E-02 -1.0937E-04
  3.6776E+02  1.0000E+00     3.4567E-02  3.4567E-02  1.2634E-05
  3.6784E+02  1.0000E+00     3.4554E-02  3.4554E-02  1.3692E-04
  3.6792E+02  1.0000E+00     3.4522E-02  3.4521E-02  2.6131E-04
  3.6800E+02  1.0000E+00     3.4469E-02  3.4467E-02  3.8221E-04
  3.6808E+02  1.0000E+00     3.4396E-02  3.4393E-02  5.0269E-04
  3.6816E+02  1.0000E+00     3.4303E-02  3.4298E-02  6.2408E-04
  3.6824E+02  1.0000E+00     3.4192E-02  3.4183E-02  7.4292E-04
  3.6832E+02  1.0000E+00     3.4060E-02  3.4049E-02  8.5812E-04
  3.6840E+02  1.0000E+00     3.3909E-02  3.3895E-02  9.7268E-04
  3.6848E+02  1.0000E+00     3.3740E-02  3.3723E-02  1.0860E-03
  3.6856E+02  1.0000E+00     3.3553E-02  3.3532E-02  1.1948E-03
  3.6864E+02  1.0000E+00     3.3349E-02  3.3323E-02  1.3002E-03
  3.6872E+02  1.0000E+00     3.3126E-02  3.3096E-02  1.4043E-03
  3.6880E+02  1.0000E+00     3.2888E-02  3.2854E-02  1.5056E-03
  3.6888E+02  1.0000E+00     3.2633E-02  3.2594E-02  1.6007E-03
  3.6896E+02  1.0000E+00     3.2363E-02  3.2319E-02  1.6930E-03
  3.6904E+02  1.0000E+00     3.2078E-02  3.2028E-02  1.7830E-03
  3.6912E+02  1.0000E+00     3.1779E-02  3.1724E-02  1.8684E-03
  3.6920E+02  1.0000E+00     3.1466E-02  3.1406E-02  1.9484E-03
  3.6928E+02  1.0000E+00     3.1141E-02  3.1075E-02  2.0251E-03
  3.6936E+02  1.0000E+00     3.0803E-02  3.0731E-02  2.0985E-03
  3.6944E+02  1.0000E+00     3.0454E-02  3.0377E-02  2.1661E-03
  3.6952E+02  1.0000E+00     3.0095E-02  3.0012E-02  2.2294E-03
  3.6960E+02  1.0000E+00     2.9724E-02  2.9636E-02  2.2890E-03
  3.6968E+02  1.0000E+00     2.9346E-02  2.9252E-02  2.3446E-03
  3.6976E+02  1.0000E+00     2.8959E-02  2.8859E-02  2.3941E-03
  3.6984E+02  1.0000E+00     2.8563E-02  2.8459E-02  2.4401E-03
  3.6992E+02  1.0000E+00     2.8161E-02  2.8051E-02  2.4823E-03
  3.7000E+02  1.0000E+00     2.7753E-02  2.7638E-02  2.5198E-03
  3.7008E+02  1.0000E+00     2.7339E-02  2.7219E-02  2.5526E-03
  3.7016E+02  1.0000E+00     2.6919E-02  2.6795E-02  2.5816E-03
  3.7024E+02  1.0000E+00     2.6496E-02  2.6368E-02  2.6068E-03
  3.7032E+02  1.0000E+00     2.6070E-02  2.5937E-02  2.6278E-03
  3.7040E+02  1.0000E+00     2.5640E-02  2.5503E-02  2.6450E-03
  3.7048E+02  1.0000E+00     2.5207E-02  2.5067E-02  2.6581E-03
  3.7056E+02  1.0000E+00     2.4774E-02  2.4630E-02  2.6679E-03
  3.7064E+02  1.0000E+00     2.4339E-02  2.4192E-02  2.6738E-03
  3.7072E+02  1.0000E+00     2.3904E-02  2.3753E-02  2.6767E-03
  3.7080E+02  1.0000E+00     2.3468E-02  2.3315E-02  2.6763E-03
  3.7088E+02  1.0000E+00     2.3033E-02  2.2878E-02  2.6727E-03
  3.7096E+02  1.0000E+00     2.2599E-02  2.2441E-02  2.6663E-03
  3.7104E+02  1.0000E+00     2.2167E-02  2.2007E-02  2.6569E-03
  3.7112E+02  1.0000E+00     2.1736E-02  2.1574E-02  2.6449E-03
  3.7120E+02  1.0000E+00     2.1307E-02  2.1144E-02  2.6306E-03
  3.7128E+02  1.0000E+00     2.0882E-02  2.0718E-02  2.6141E-03
  3.7136E+02  1.0000E+00     2.0459E-02  2.0294E-02  2.5948E-03
  3.7144E+02  1.0000E+00     2.0040E-02  1.9874E-02  2.5737E-03
  3.7152E+02  1.0000E+00     1.9625E-02  1.9458E-02  2.5509E-03
  3.7160E+02  1.0000E+00     1.9213E-02  1.9047E-02  2.5262E-03
  3.7168E+02  1.0000E+00     1.8806E-02  1.8640E-02  2.4993E-03
  3.7176E+02  1.0000E+00     1.8404E-02  1.8237E-02  2.4712E-03
  3.7184E+02  1.0000E+00     1.8006E-02  1.7840E-02  2.4421E-03
  3.7192E+02  1.0000E+00     1.7614E-02  1.7448E-02  2.4114E-03
  3.7200E+02  1.0000E+00     1.7227E-02  1.7061E-02  2.3795E-03
  3.7208E+02  1.0000E+00     1.6844E-02  1.6680E-02  2.3468E-03
  3.7216E+02  1.0000E+00     1.6467E-02  1.6304E-02  2.3133E-03
  3.7224E+02  1.0000E+00     1.6097E-02  1.5935E-02  2.2785E-03
  3.7232E+02  1.0000E+00     1.5731E-02  1.5570E-02  2.2429E-03
  3.7240E+02  1.0000E+00     1.5372E-02  1.5212E-02  2.2075E-03
  3.7248E+02  1.0000E+00     1.5018E-02  1.4861E-02  2.1715E-03
  3.7256E+02  1.0000E+00     1.4671E-02  1.4515E-02  2.1342E-03
  3.7264E+02  1.0000E+00     1.4329E-02  1.4175E-02  2.0970E-03
  3.7272E+02  1.0000E+00     1.3994E-02  1.3842E-02  2.0600E-03
  3.7280E+02  1.0000E+00     1.3665E-02  1.3515E-02  2.0225E-03
  3.7288E+02  1.0000E+00     1.3342E-02  1.3194E-02  1.9843E-03
  3.7296E+02  1.0000E+00     1.3026E-02  1.2879E-02  1.9467E-03
  3.7304E+02  1.0000E+00     1.2715E-02  1.2571E-02  1.9096E-03
  3.7312E+02  1.0000E+00     1.2411E-02  1.2269E-02  1.8718E-03
  3.7320E+02  1.0000E+00     1.2112E-02  1.1973E-02  1.8340E-03
  3.7328E+02  1.0000E+00     1.1820E-02  1.1683E-02  1.7971E-03
  3.7336E+02  1.0000E+00     1.1534E-02  1.1399E-02  1.7602E-03
  3.7344E+02  1.0000E+00     1.1254E-02  1.1121E-02  1.7231E-03
  3.7352E+02  1.0000E+00     1.0980E-02  1.0849E-02  1.6865E-03
  3.7360E+02  1.0000E+00     1.0711E-02  1.0583E-02  1.6506E-03
  3.7368E+02  1.0000E+00     1.0449E-02  1.0323E-02  1.6147E-03
  3.7376E+02  1.0000E+00     1.0192E-02  1.0069E-02  1.5789E-03
  3.7384E+02  1.0000E+00     9.9412E-03  9.8206E-03  1.5441E-03
  3.7392E+02  1.0000E+00     9.6958E-03  9.5775E-03  1.5100E-03
  3.7400E+02  1.0000E+00     9.4562E-03  9.3404E-03  1.4757E-03
  3.7408E+02  1.0000E+00     9.2216E-03  9.1082E-03  1.4418E-03
  3.7416E+02  1.0000E+00     8.9929E-03  8.8818E-03  1.4091E-03
  3.7424E+02  1.0000E+00     8.7694E-03  8.6607E-03  1.3767E-03
  3.7432E+02  1.0000E+00     8.5510E-03  8.4447E-03  1.3444E-03
  3.7440E+02  1.0000E+00     8.3377E-03  8.2336E-03  1.3129E-03
  3.7448E+02  1.0000E+00     8.1296E-03  8.0278E-03  1.2823E-03
  3.7456E+02  1.0000E+00     7.9264E-03  7.8269E-03  1.2517E-03
  3.7464E+02  1.0000E+00     7.7279E-03  7.6308E-03  1.2216E-03
  3.7472E+02  1.0000E+00     7.5343E-03  7.4394E-03  1.1925E-03
  3.7480E+02  1.0000E+00     7.3453E-03  7.2525E-03  1.1640E-03
  3.7488E+02  1.0000E+00     7.1611E-03  7.0705E-03  1.1356E-03
  3.7496E+02  1.0000E+00     6.9810E-03  6.8925E-03  1.1078E-03
  3.7504E+02  1.0000E+00     6.8056E-03  6.7192E-03  1.0811E-03
  3.7512E+02  1.0000E+00     6.6345E-03  6.5501E-03  1.0549E-03
  3.7520E+02  1.0000E+00     6.4675E-03  6.3852E-03  1.0287E-03
  3.7528E+02  1.0000E+00     6.3046E-03  6.2243E-03  1.0032E-03
  3.7536E+02  1.0000E+00     6.1459E-03  6.0675E-03  9.7870E-04
  3.7544E+02  1.0000E+00     5.9912E-03  5.9147E-03  9.5442E-04
  3.7552E+02  1.0000E+00     5.8402E-03  5.7656E-03  9.3045E-04
  3.7560E+02  1.0000E+00     5.6930E-03  5.6202E-03  9.0738E-04
  3.7568E+02  1.0000E+00     5.5494E-03  5.4784E-03  8.8489E-04
  3.7576E+02  1.0000E+00     5.4096E-03  5.3404E-03  8.6261E-04
  3.7584E+02  1.0000E+00     5.2730E-03  5.2055E-03  8.4081E-04
