      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
  0.555000      0.445000      3.512375E+00 -1.167694E-01  3.514316E+00  4.061056E+02
  0.570000      0.445000      3.545374E+00 -1.033420E-01  3.546880E+00  4.070320E+02
  0.585000      0.445000      3.578905E+00 -8.951891E-02  3.580024E+00  4.078464E+02
  0.600000      0.445000      3.612268E+00 -7.551114E-02  3.613057E+00  4.085338E+02
  0.615000      0.445000      3.646171E+00 -6.082821E-02  3.646678E+00  4.091073E+02
  0.630000      0.445000      3.679902E+00 -4.672824E-02  3.680199E+00  4.095615E+02
  0.645000      0.445000      3.712373E+00 -3.387971E-02  3.712527E+00  4.099042E+02
  0.660000      0.445000      3.743422E+00 -2.168248E-02  3.743485E+00  4.101316E+02
  0.675000      0.445000      3.773119E+00 -1.244259E-02  3.773140E+00  4.102775E+02
  0.690000      0.445000      3.800221E+00 -6.064633E-03  3.800225E+00  4.103508E+02
  0.705000      0.445000      3.827875E+00 -1.393992E-03  3.827875E+00  4.103535E+02
  0.720000      0.445000      3.842370E+00  5.860711E-04  3.842370E+00  4.103270E+02
  0.735000      0.445000      3.854500E+00  1.415506E-03  3.854501E+00  4.103220E+02
  0.750000      0.445000      3.858045E+00 -5.238424E-17  3.858045E+00  4.103161E+02
  0.765000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.780000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.795000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.810000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.825000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.840000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.855000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.870000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.885000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.915000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.930000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.945000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.975000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.990000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.02000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.03500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.06500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.08000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.09500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.11000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.12500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.14000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.17000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.18500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.23000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.24500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.26000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.27500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.29000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.32000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.33500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.36500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.39500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.41000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.42500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.44000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.47000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.48500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.51500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.53000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.56000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.57500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.59000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.63500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.66500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.68000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.69500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.71000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.72500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.74000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.77000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.81500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.83000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.84500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.87500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.89000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.92000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.93500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.96500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.98000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.99500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.01000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.02500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.04000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.07000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.08500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.13000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.16000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.17500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.22000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.23500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.26500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.28000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.29500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.31000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.32500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.34000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.37000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.38500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.40000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.41500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.44500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.46000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.47500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.49000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.50500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.52000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.53500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.55000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.56500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.58000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.59500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.61000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.62500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.64000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.65500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.67000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.70000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.71500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.73000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.74500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.77500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.79000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.80500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.82000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.83500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.85000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.88000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.89500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.91000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.94000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.95500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.97000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.98500      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00000      0.445000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.450000      2.893928E+00  0.000000E+00  2.893928E+00  3.710194E+02
  1.500000E-02  0.450000      2.893970E+00 -9.936596E-03  2.893987E+00  3.710640E+02
  3.000000E-02  0.450000      2.895300E+00 -1.987319E-02  2.895368E+00  3.711885E+02
  4.500000E-02  0.450000      2.897475E+00 -2.970806E-02  2.897627E+00  3.713946E+02
  6.000000E-02  0.450000      2.900856E+00 -3.951511E-02  2.901125E+00  3.716844E+02
  7.500000E-02  0.450000      2.904743E+00 -4.925670E-02  2.905160E+00  3.720552E+02
  9.000000E-02  0.450000      2.909557E+00 -5.892984E-02  2.910154E+00  3.725069E+02
  0.105000      0.450000      2.915256E+00 -6.845625E-02  2.916060E+00  3.730390E+02
  0.120000      0.450000      2.921809E+00 -7.786403E-02  2.922846E+00  3.736505E+02
  0.135000      0.450000      2.929211E+00 -8.714091E-02  2.930507E+00  3.743400E+02
  0.150000      0.450000      2.937601E+00 -9.623743E-02  2.939177E+00  3.751056E+02
  0.165000      0.450000      2.946865E+00 -1.050910E-01  2.948739E+00  3.759468E+02
  0.180000      0.450000      2.956995E+00 -1.137392E-01  2.959182E+00  3.768614E+02
  0.195000      0.450000      2.967983E+00 -1.221661E-01  2.970496E+00  3.778473E+02
  0.210000      0.450000      2.980054E+00 -1.302627E-01  2.982899E+00  3.789011E+02
  0.225000      0.450000      2.992978E+00 -1.380023E-01  2.996158E+00  3.800223E+02
  0.240000      0.450000      3.006778E+00 -1.454213E-01  3.010293E+00  3.812071E+02
  0.255000      0.450000      3.021538E+00 -1.525471E-01  3.025386E+00  3.824511E+02
  0.270000      0.450000      3.037334E+00 -1.590280E-01  3.041494E+00  3.837528E+02
  0.285000      0.450000      3.054025E+00 -1.650628E-01  3.058482E+00  3.851077E+02
  0.300000      0.450000      3.071595E+00 -1.706240E-01  3.076330E+00  3.865114E+02
  0.315000      0.450000      3.090228E+00 -1.756975E-01  3.095219E+00  3.879573E+02
  0.330000      0.450000      3.109883E+00 -1.798830E-01  3.115081E+00  3.894435E+02
  0.345000      0.450000      3.130428E+00 -1.834326E-01  3.135797E+00  3.909631E+02
  0.360000      0.450000      3.151835E+00 -1.863126E-01  3.157337E+00  3.925099E+02
  0.375000      0.450000      3.174452E+00 -1.884276E-01  3.180039E+00  3.940744E+02
  0.390000      0.450000      3.198009E+00 -1.893841E-01  3.203612E+00  3.956544E+02
  0.405000      0.450000      3.222419E+00 -1.894799E-01  3.227985E+00  3.972403E+02
  0.420000      0.450000      3.247641E+00 -1.886790E-01  3.253117E+00  3.988233E+02
  0.435000      0.450000      3.274244E+00 -1.867649E-01  3.279566E+00  4.003907E+02
  0.450000      0.450000      3.301606E+00 -1.834525E-01  3.306699E+00  4.019405E+02
  0.465000      0.450000      3.329729E+00 -1.790671E-01  3.334541E+00  4.034597E+02
  0.480000      0.450000      3.358764E+00 -1.739053E-01  3.363263E+00  4.049334E+02
  0.495000      0.450000      3.388904E+00 -1.666863E-01  3.393001E+00  4.063581E+02
  0.510000      0.450000      3.419699E+00 -1.583179E-01  3.423361E+00  4.077209E+02
  0.525000      0.450000      3.451081E+00 -1.488164E-01  3.454288E+00  4.090105E+02
  0.540000      0.450000      3.483298E+00 -1.384834E-01  3.486050E+00  4.102100E+02
  0.555000      0.450000      3.516271E+00 -1.263241E-01  3.518540E+00  4.113203E+02
  0.570000      0.450000      3.549588E+00 -1.133191E-01  3.551396E+00  4.123282E+02
  0.585000      0.450000      3.583171E+00 -9.959427E-02  3.584555E+00  4.132257E+02
  0.600000      0.450000      3.616951E+00 -8.566450E-02  3.617966E+00  4.139991E+02
  0.615000      0.450000      3.650813E+00 -7.115173E-02  3.651506E+00  4.146601E+02
  0.630000      0.450000      3.684241E+00 -5.697404E-02  3.684682E+00  4.152022E+02
  0.645000      0.450000      3.717080E+00 -4.347646E-02  3.717334E+00  4.156291E+02
  0.660000      0.450000      3.747497E+00 -3.133837E-02  3.747628E+00  4.159414E+02
  0.675000      0.450000      3.776361E+00 -2.113942E-02  3.776420E+00  4.161668E+02
  0.690000      0.450000      3.802522E+00 -1.314723E-02  3.802544E+00  4.163129E+02
  0.705000      0.450000      3.823960E+00 -5.701083E-03  3.823964E+00  4.163916E+02
  0.720000      0.450000      3.844318E+00 -3.684967E-03  3.844320E+00  4.164056E+02
  0.735000      0.450000      3.855702E+00 -9.633054E-04  3.855703E+00  4.164332E+02
  0.750000      0.450000      3.859287E+00  3.564946E-17  3.859287E+00  4.164372E+02
  0.765000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.780000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.795000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.810000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.825000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.840000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.855000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.870000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.885000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.915000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.930000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.945000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.975000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.990000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.02000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.03500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.06500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.08000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.09500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.11000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.12500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.14000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.17000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.18500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.23000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.24500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.26000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.27500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.29000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.32000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.33500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.36500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.39500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.41000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.42500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.44000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.47000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.48500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.51500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.53000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.56000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.57500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.59000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.63500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.66500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.68000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.69500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.71000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.72500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.74000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.77000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.81500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.83000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.84500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.87500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.89000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.92000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.93500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.96500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.98000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.99500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.01000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.02500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.04000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.07000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.08500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.13000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.16000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.17500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.22000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.23500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.26500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.28000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.29500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.31000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.32500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.34000      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35500      0.450000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
